Agent_1_X,Agent_1_Y,Agent_2_X,Agent_2_Y,Agent_3_X,Agent_3_Y
0.04662613,-0.30699989,-0.3106867,0.27166185,-0.42196816,0.84360686
-0.15271761,-0.98633224,0.6237809,0.31029523,-0.57793127,0.11431786
0.26092004,0.70630739,0.39701012,-0.89470947,0.33538088,0.71677977
0.87504915,0.33209756,-0.80027287,-0.23740669,-0.9870688,-0.26968825
-0.67339759,-0.02437395,-0.52319098,-0.00542034,-0.77362509,0.5016387
0.1038906,-0.50934312,0.63886469,-0.29125978,0.50329552,-0.24273537
-0.77092851,0.92386681,-0.91438568,-0.66633097,0.35209787,-0.35225802
0.7624693,0.73277389,0.12108794,-0.25149463,0.78808712,-0.82587248
-0.07941686,-0.21149442,-0.2831944,0.85446954,0.82673547,0.55389899
-0.48139818,-0.30241286,0.91225659,-0.2367616,0.13368869,-0.93166985
-0.27886642,0.84387021,-0.41803125,-0.29594481,-0.77923198,-0.04731522
0.81812861,-0.30587768,-0.16915986,0.0438351,-0.42104856,0.11959663
-0.12094721,-0.25246714,-0.663451,-0.16946107,-0.9830695,-0.035712
-0.80678524,-0.71398353,-0.81915446,0.55686606,-0.86747077,-0.96956005
0.24468912,-0.80109634,0.4920569,-0.05001595,-0.68702221,0.81876934
-0.47308314,-0.19682346,-0.37608952,0.93002272,-0.38441395,-0.9347065
0.39540958,0.07077091,0.46893454,-0.26733569,0.9151277,-0.01772626
0.12057032,0.4684739,0.67398406,0.7244534,-0.11283192,-0.02358404
0.59117659,0.25363918,-0.17707373,0.80516559,0.5590379,-0.77720202
0.97689328,0.68061148,-0.65908088,-0.91068119,-0.27782002,0.08623815
-0.20266045,0.21334925,0.30438841,-0.49010872,0.17330908,-0.50405385
0.41163015,0.12225587,0.41183389,0.9815095,-0.67127905,-0.85753736
-0.71119665,-0.56609647,0.99760936,0.40247973,-0.05056167,-0.42444292
-0.66168613,-0.81774794,0.56382669,-0.48471462,-0.91530442,0.40980358
0.14890108,0.58180796,-0.58621129,0.82827295,-0.98149894,-0.75869997
0.73899475,-0.69241174,0.43505044,-0.21180765,0.52275889,-0.54583012
0.58906523,0.83438068,0.38669568,0.59646949,0.30166046,-0.40267078
-0.78720374,-0.30230293,0.93101055,-0.46126262,0.02491834,0.37646813
-0.56538793,0.40778257,0.92429132,-0.64510572,0.95376601,0.97337715
0.48518595,-0.85651962,-0.18516586,-0.3648524,-0.10122692,-0.92165311
-0.06856594,0.07342285,-0.31219159,-0.91273769,-0.81850126,-0.99969079
-0.84011094,0.17541765,0.74874404,-0.50971845,-0.54958751,-0.75799644
-0.67207736,-0.58564758,-0.72122298,0.40137395,0.14539003,0.70669731
0.35429628,-0.117863,-0.5378573,-0.10907024,-0.49989356,0.5764671
-0.24159228,0.53115642,0.13699019,0.33678731,0.47914583,0.82002965
0.53621385,-0.6669645,-0.08251478,0.01615181,-0.49361155,0.84823192
0.15090271,0.87893125,-0.52906057,0.97502027,-0.65569628,-0.15034716
-0.84225928,-0.3651899,-0.44079941,-0.80188254,-0.22754255,-0.63732233
-0.38019642,-0.42484601,-0.05670434,0.33687611,0.56694071,-0.75868137
-0.30682145,0.68381443,0.46865779,0.89169185,0.5377667,0.57877787
-0.59076071,0.55024033,-0.1057423,-0.82446471,0.05855382,0.80467374
0.41535408,-0.60248082,0.85851389,-0.33528172,-0.80326783,-0.45038451
0.056673,0.28247171,0.12777212,0.35548386,0.34819917,-0.29149114
-0.84777636,-0.02490186,0.31713284,-0.14814159,-0.55225368,-0.87887364
-0.15057516,0.02873773,0.23516679,-0.30647356,0.46991906,0.50884934
0.57247902,-0.38024541,-0.94419604,-0.92324714,0.93526948,-0.07695969
-0.85565954,-0.06742471,0.89709083,-0.78669357,0.52200799,-0.43849996
-0.22453848,0.77838771,-0.88211781,0.25426231,-0.2286152,0.17288334
-0.68847308,-0.71473766,0.34743105,-0.66023145,0.53731905,-0.02398965
-0.40997027,-0.10347297,0.05640183,-0.47507293,0.01619894,0.72565028
-0.06931087,-0.09452924,-0.19862389,-0.59034098,0.34661439,-0.52359062
-0.10887917,0.97865408,-0.67270955,0.57175259,-0.28323932,-0.40236889
0.2797159,0.68010983,0.29476077,-0.88971275,0.63942944,-0.78898646
0.85274255,0.08249766,0.66127071,0.31474522,-0.29009541,0.59633189
0.39064937,0.94286604,-0.03503177,-0.50018961,-0.32149,-0.57453992
0.92364145,0.74769381,-0.45785454,0.82001403,-0.91400145,0.13433551
0.87081082,0.35077755,0.96312228,-0.68312758,-0.54765882,-0.62592035
0.17175834,-0.37476513,0.43621632,0.99006124,0.36229061,0.20789358
-0.88243831,-0.65678767,0.08821164,0.16988328,-0.09146542,-0.15171766
0.15104613,-0.02761864,-0.36595108,0.94020589,-0.16619244,-0.29175456
0.61439497,0.65528908,-0.84668998,-0.86734832,0.61306792,-0.52183978
-0.64125707,0.06936865,-0.53625308,-0.90837003,0.0934211,0.38387113
-0.67519601,-0.57066897,0.74746736,0.09876368,0.31157781,0.78746317
0.90380809,0.15173085,0.10049724,-0.58330914,-0.43702816,0.01549323
-0.62490518,-0.63772824,0.166299,-0.48229274,-0.23492509,0.97288825
0.08651992,-0.28757491,-0.39009,-0.55158994,0.36744129,-0.0822961
0.80838867,-0.80198505,0.70583374,0.04527084,0.73398371,-0.97307574
0.45028464,0.64586083,0.99788274,0.93382783,0.70155069,-0.77598051
-0.9047179,0.58717458,0.7381671,-0.65113883,-0.292404,-0.67441832
-0.17474483,-0.49628118,0.85154332,-0.20778283,-0.58764525,-0.48305571
-0.61274659,0.78278208,-0.04886147,-0.17162407,0.10163846,-0.33657624
0.30738454,-0.00936081,0.89473239,-0.47645444,0.30578651,-0.96049435
0.40348603,0.98697384,0.20514181,-0.65720927,-0.17264755,0.25387477
0.73108577,-0.03805888,0.55439237,0.69309286,0.70165617,-0.28022852
0.0052568,-0.9126054,-0.88239786,-0.7229809,-0.5082354,-0.83240685
-0.18661199,-0.95364696,0.58117301,0.16527639,0.41970142,0.26072815
-0.04187138,-0.10046292,0.00069413,0.19005439,0.64278673,0.04519328
0.1870667,0.95093732,-0.47291928,0.27095347,0.16037567,0.96783202
0.50491703,0.65642762,0.98981357,0.58589089,-0.07348565,-0.57076948
-0.57485364,-0.33095545,-0.17359729,-0.15949833,0.19012803,0.15275192
0.33076637,0.36633839,-0.33134429,0.71833153,0.57490938,-0.64708733
0.13079968,-0.80227468,0.77986391,0.00439548,0.8292141,-0.40492791
0.26808286,0.36293457,-0.341014,-0.49840238,-0.61694647,-0.30282423
0.80289889,0.23730561,0.47173915,0.05789974,0.87086912,0.79989878
-0.32157749,0.07012084,-0.4103403,-0.18307853,-0.13176948,-0.27022314
0.48538192,0.4192712,0.84978168,-0.90637274,-0.30176964,-0.69075398
-0.91452126,-0.87305113,-0.11398118,0.0592623,-0.48430375,-0.81811407
-0.71337543,-0.4100635,-0.00349199,-0.1981739,0.43648228,-0.20554934
-0.1729247,-0.8359847,-0.82020885,-0.14868027,-0.18405105,-0.93572769
-0.7187039,0.52984657,-0.85584823,-0.12057051,0.17935233,-0.62898299
-0.56679531,0.02011813,-0.71736219,0.27849541,0.41020991,-0.60380381
0.6308202,-0.45155583,-0.79470635,0.38857509,-0.34127333,-0.04874135
0.05311705,0.73918647,-0.40387873,-0.86000122,-0.63490845,0.51297047
0.30398392,0.71607253,0.26992956,0.7620806,0.78099528,0.84543815
0.55773436,-0.35129464,-0.74916949,-0.36005071,0.78524029,-0.97109537
-0.84052448,-0.39851791,0.79348943,0.4122699,-0.75243419,-0.2160116
-0.35778776,0.74842781,-0.21481853,-0.24234932,0.14153924,0.62120509
0.93390778,0.36210698,-0.96032711,0.95872738,0.49083815,0.14823861
0.06376379,-0.37328269,0.71903332,-0.59848478,-0.53198689,0.69177896
-0.61717288,-0.91425257,-0.95754091,-0.31920801,-0.3310335,-0.44557122
0.62498716,-0.02040947,0.53519458,0.19329999,-0.58749824,0.32686469
-0.15249399,-0.80266217,-0.25431062,-0.03179294,-0.8301554,-0.51387594
-0.40584074,0.62223323,0.82991084,0.4042091,0.17883431,0.35252582
0.35886093,0.60766855,-0.51443619,-0.55828445,0.9115083,-0.39676638
-0.6581185,0.31475627,-0.49358958,-0.87082532,0.23016264,-0.90770309
0.27350044,-0.69546108,-0.49861141,-0.04120876,0.70151693,0.96964651
-0.36300577,-0.32401535,0.28707262,0.02390101,0.04493455,0.49648797
-0.27258008,0.48169161,0.93421807,0.22412363,-0.43475075,-0.78224371
-0.87556485,0.82605449,-0.37350098,-0.98093559,-0.45775154,0.1438321
0.39868774,0.08201174,-0.95461463,-0.1187442,-0.12648134,-0.23624131
-0.80874925,0.44603354,-0.49267222,-0.78671846,-0.12319334,0.20564472
0.76703658,-0.07092767,-0.01840565,0.03221826,0.11919809,-0.86046645
0.39755071,0.15083847,0.93126441,-0.53376064,0.984688,0.80053194
0.3900232,-0.01573428,0.31560731,-0.31245584,-0.87879504,-0.74724708
0.17299481,0.38979608,-0.89044779,0.01851273,-0.13444122,0.53119214
-0.83313362,0.50286816,0.09656779,0.37040908,-0.25796313,0.07369786
-0.80873987,-0.75456895,0.97705472,0.96461136,0.40475981,0.49057763
-0.97842887,0.72664454,0.86535169,-0.79548918,0.78043005,0.89759304
-0.73737827,0.40115531,0.11915887,0.69560926,-0.56629829,-0.06418336
0.9231156,0.22409934,0.9007666,-0.35827707,0.22167294,0.68220042
-0.48908256,0.70773673,-0.46419552,0.32077097,0.29336616,-0.61015659
-0.86188307,-0.18511052,0.04242142,0.07066361,0.99484168,0.08573295
0.86908328,0.86127616,-0.16227723,-0.96409629,0.60910937,-0.16213636
-0.14718456,-0.98736633,0.83642104,0.51880581,0.462863,-0.77536488
0.28456825,0.45172729,-0.66706269,0.89683152,0.06397266,0.09906493
0.82480506,-0.89383312,0.48745638,-0.04563355,0.11470459,-0.51743563
0.54744745,0.72171731,-0.95575613,0.09850516,-0.2152836,-0.63072084
0.47524094,-0.41771707,0.8128911,0.32163753,0.01105642,-0.80846443
0.11228029,-0.19352965,0.83208002,0.72090982,-0.0603768,-0.22906877
-0.48124959,0.95037334,0.28567808,0.77202504,-0.8314602,-0.21197108
-0.46110349,0.22521441,0.38211724,-0.62211212,0.8110292,0.87545558
0.39093057,-0.29191855,0.07461836,-0.00204205,-0.93765229,0.47093644
0.53298336,0.46718063,-0.4479597,0.37708953,-0.10313603,-0.37287116
0.29591715,-0.73128467,-0.30666295,-0.40733795,-0.53883174,-0.41048287
0.29487657,-0.58869231,-0.33082195,-0.50247257,0.77054948,-0.71555949
-0.55521185,0.04578665,-0.16278165,-0.9849517,-0.91594743,0.23954995
0.48402728,-0.2319627,-0.11768948,0.12536913,0.84794103,0.29955528
-0.87490489,0.3254155,0.58909316,0.01787883,0.89428512,0.58823705
-0.1688697,-0.24237112,-0.94506448,-0.04127983,-0.79460694,0.67506084
-0.4641717,0.56947004,0.23543498,-0.58424394,-0.87909611,0.07484264
-0.67236808,0.05954497,0.02678597,0.50032485,-0.22368413,-0.04861992
-0.31286935,-0.22904623,-0.98227286,-0.35673151,-0.88213175,0.77462579
-0.74379206,0.42510072,0.10679119,-0.31687793,-0.72787833,-0.49188484
0.80724091,0.91154451,-0.08350316,0.51259151,0.96221485,-0.00350186
0.78169742,-0.73724219,-0.11090789,-0.88017681,0.12292021,0.33948275
-0.71066682,-0.94287792,-0.31315843,-0.16160868,0.67715341,-0.62052247
0.08691569,0.97620564,0.01984407,-0.87017601,0.9388375,0.44852276
0.77796931,-0.92813371,0.60660178,-0.30548131,0.46459001,-0.14212575
-0.87792935,0.62613258,-0.79349807,0.70636279,0.63431743,-0.16883213
0.33131365,-0.541243,-0.08680831,-0.86643468,-0.27919091,-0.32107881
0.09141629,-0.44785633,-0.43556989,0.69803748,-0.20594135,-0.04594189
-0.636152,0.7181213,-0.82912707,-0.85786251,0.56267164,-0.32933754
-0.3201895,0.6353259,0.28200177,0.37035164,0.21742314,0.43496002
-0.93313063,-0.30135233,0.42893245,0.80476483,0.40291606,0.5188264
0.27222401,0.74786873,-0.54426484,0.97968994,0.07046159,0.83402522
0.43231126,-0.50025051,0.17343655,0.23349531,-0.61028736,-0.33559656
-0.93388485,0.44171078,0.79439151,0.48299407,0.15306446,0.00888238
-0.25517271,0.14255238,-0.47620557,-0.30522573,-0.74636662,0.65088133
0.82854811,-0.37955131,0.39084456,0.45533268,0.07411726,0.82009074
0.37467907,0.56299268,0.88696453,-0.61798208,-0.65949235,0.94725025
0.24401319,-0.61663401,-0.12297708,-0.06852738,-0.84872349,-0.23640817
-0.2154184,-0.03667332,0.10507678,-0.54276629,0.42691642,-0.2635115
0.55242403,0.6052217,-0.82438499,0.17651617,0.74302006,-0.25553848
-0.37425067,0.80045963,0.96366123,0.87994826,-0.07729853,0.60918187
0.44096553,-0.93308885,0.41614483,-0.53147616,-0.55770955,-0.51714524
-0.73109417,0.18994891,0.21156197,0.97805945,0.9339573,-0.21376667
0.05151836,0.41288137,0.70301037,0.97155421,0.12591798,-0.58641065
-0.78141933,0.06200809,0.21935508,0.99430641,0.38462935,-0.9049174
-0.55178071,-0.18787514,0.39765801,-0.83601552,-0.78007995,0.50407378
-0.28503289,0.17108133,-0.72528956,0.69262444,0.95921445,0.81251009
0.73638752,0.75052609,-0.4726804,0.67751067,0.06302508,0.89650485
-0.27206573,0.09389301,0.77361055,0.00999576,-0.84462333,-0.29105288
-0.9499012,0.64450978,-0.93184384,0.43582517,0.81061764,-0.26807573
0.41462188,-0.14061517,-0.88341539,0.38550663,0.15498973,0.82808471
0.75782671,0.79613556,0.6754878,-0.73457811,0.75096739,-0.77785098
-0.49375141,-0.66626288,-0.05400969,-0.59760998,-0.07454687,0.31675873
0.37148862,-0.55857338,-0.18405831,0.59126778,0.22719065,-0.65588995
0.78978803,-0.39201443,0.81621471,-0.35632057,-0.60127954,0.09209849
-0.4899537,0.6550684,0.80985648,0.9514623,-0.08095163,0.31426428
-0.50356298,0.78105755,-0.98757842,0.73172827,-0.10782176,-0.35950757
0.5501144,-0.25500411,-0.33845434,-0.30940866,-0.47325611,-0.37276968
0.58018776,0.88982465,0.15591897,-0.34942531,-0.34104408,-0.14739637
-0.83392614,-0.39730183,0.63319163,-0.86205454,0.80717786,-0.06704206
0.74819736,-0.96951163,0.93062749,0.62546343,-0.611849,-0.06972183
-0.26078361,0.16488279,-0.07593957,0.54426612,-0.46118979,0.20528181
0.30707318,0.40636675,-0.38184824,0.45527619,-0.51384053,0.79567736
-0.45171484,-0.11491505,0.57174291,0.73657332,-0.68817698,-0.42579978
0.62166339,-0.97575655,-0.15740614,-0.05188124,-0.04172476,-0.48106915
-0.91948554,-0.09974263,-0.2078505,0.11678179,-0.23417994,0.12754805
0.71226924,0.11959334,-0.67797644,0.75626929,-0.99508892,0.03650365
-0.4842435,0.44809274,-0.90007641,-0.15290132,-0.98577107,-0.82143736
0.11701786,0.69594365,-0.87348532,-0.22914517,-0.28498815,0.70707805
0.52289102,0.5364187,0.95465315,-0.45942715,0.50044381,-0.0674163
0.85809335,-0.78813317,0.69617592,0.02801014,-0.913382,0.56036403
0.45566033,-0.01222915,0.35804692,0.51361528,-0.70721594,-0.07456555
-0.01027276,-0.71891131,-0.02216282,0.66935507,0.08897055,0.39435981
-0.22125159,-0.59382297,0.92336413,-0.12167528,-0.72161471,-0.62067454
-0.43571959,-0.8772357,0.80427411,-0.93114393,-0.6047712,-0.5692727
0.66810833,-0.72586994,-0.43738095,-0.69290852,-0.65987422,0.5278723
0.50426357,-0.28905844,0.67365152,-0.47931445,0.36905598,-0.40044926
0.72601601,-0.27216363,-0.06814441,0.15797781,0.14324994,0.61064388
0.90575068,-0.20679293,-0.73640612,-0.96064434,0.05382228,-0.05867876
0.95773444,0.95695002,-0.20529226,0.99480162,0.20123412,0.97070535
0.61997917,0.2587208,-0.41249449,0.14990697,0.42374608,0.68747941
-0.58572125,0.20444576,-0.41321061,0.73583065,-0.49010707,-0.59096638
0.60767899,-0.75309376,-0.64090616,-0.90688018,0.73826641,0.44302193
0.52197351,0.19069215,-0.24102373,-0.74654545,-0.99007932,-0.78328833
0.93791907,0.35896719,0.98902656,-0.36589461,-0.70045921,-0.71306194
0.20409573,-0.26269411,0.14448069,0.03644551,0.59784245,0.23747062
-0.64678607,-0.36540244,0.12919328,-0.82198408,-0.26226543,-0.60043426
0.28663411,0.33381179,-0.90141409,0.0710154,0.76929425,-0.36887271
-0.75934258,0.68616998,0.11705229,-0.23054709,0.92350552,0.4476823
0.45385493,-0.95291221,0.5623786,0.56123665,0.90570156,0.54313393
-0.24685339,-0.09763372,-0.25415958,-0.28548646,0.17429327,-0.80885698
0.65377002,-0.63594548,0.42304301,0.42075061,0.12359633,-0.98388188
0.09310333,-0.42800917,0.89359915,-0.82562694,0.05701054,-0.00881099
0.98132482,0.93970715,0.26148005,0.74131701,-0.64891209,0.54381773
0.61629078,0.89574027,0.82831033,0.11569105,0.98515566,0.53145415
0.86782058,0.41817715,0.77291386,0.10297311,0.24984205,0.3024873
-0.71835121,-0.47450312,0.57842927,-0.89180908,0.20844767,0.54995535
0.25940119,-0.59099329,-0.14707284,-0.6406546,-0.49621173,0.72547736
0.49469456,-0.65229728,-0.2080256,-0.22143497,0.55867811,-0.44627681
-0.96982308,0.56392512,0.23579978,-0.56954684,0.17391946,0.0254386
-0.24601067,0.24686219,0.29947212,-0.36381919,-0.1467444,0.65134993
-0.74899,0.57366978,0.01169588,0.43959849,-0.51810295,-0.67896834
0.14915568,0.97827317,0.53195707,0.67213079,0.06018864,-0.30910055
-0.45617397,0.06779993,-0.24166739,-0.29862634,-0.7588299,-0.03506157
0.38978804,0.06212342,0.02491492,0.65266344,-0.09921116,-0.54029965
-0.53935882,0.20122914,-0.69172249,-0.17117818,-0.02937548,0.21141592
0.85573947,-0.23723619,-0.68181557,-0.24318564,-0.82130986,-0.61968292
0.67286476,-0.00946659,-0.14521058,0.36194433,-0.0106277,-0.39999932
0.09819433,0.64165702,-0.01764423,0.6192312,0.77893475,0.86899752
0.46621812,-0.2834838,-0.22527202,-0.36866593,0.00359307,-0.52964629
0.23434417,0.62992545,-0.77132045,0.00481046,0.11418921,-0.84272162
0.44310828,-0.62728171,0.62960446,0.27619081,-0.35733311,-0.39331743
-0.47316896,0.75813981,0.54641324,-0.1951351,-0.25689437,-0.80801325
-0.29651434,-0.86581215,0.50114895,-0.9424719,0.5429433,-0.05513198
-0.79049868,0.66464867,-0.89718286,0.72773247,0.60208635,-0.9012698
-0.37505769,-0.23389016,-0.5995502,-0.02638884,-0.04192611,0.08848611
-0.53857415,-0.88846342,0.12260194,-0.96668304,-0.73604681,-0.20074083
-0.79956076,-0.8583977,-0.9124715,0.5321858,0.87343537,-0.59455212
-0.10944418,-0.47157059,0.46761503,0.61714149,0.06281506,0.01829918
-0.22072765,-0.33443581,-0.38639467,0.34286675,-0.18561881,-0.37820486
0.32959158,0.47648123,0.40059194,-0.08168713,0.72781862,0.49589255
-0.01035834,0.10054941,0.85935873,-0.56583139,-0.66433272,-0.77094337
0.45349334,-0.48660151,-0.34824464,-0.11412145,-0.51886934,-0.11213647
0.4897738,0.8783252,0.32370278,0.97550616,0.54164349,0.76917471
-0.1395562,-0.36027849,-0.52130667,0.64641791,-0.9563306,0.4378068
-0.95753596,-0.91503436,-0.65665246,0.07289298,0.60379552,0.48505642
0.00991917,-0.25679231,-0.80869475,0.85069867,0.92231932,-0.0490738
0.24550173,-0.04421441,0.18959119,0.10469021,0.28631074,0.10595857
0.59123927,-0.41894576,-0.13877855,0.76698247,0.33616874,0.53473383
0.49980432,0.72959954,0.7294579,0.61354783,-0.04212584,0.25455033
-0.64207345,-0.88238529,0.94524831,-0.30139884,-0.04041964,0.51960347
-0.05219992,-0.50591539,0.4709528,0.82972656,-0.19802286,0.71835798
-0.7906443,-0.91002118,0.33143117,-0.60589517,0.97586646,-0.14137638
-0.68613728,-0.46288275,0.65546423,0.6444419,-0.22547728,0.72901232
0.88215551,-0.47739808,0.98586353,0.0148118,-0.45950187,0.87733197
0.24194255,-0.9792967,0.12083747,0.17747333,0.27864473,-0.43138975
-0.62272126,0.3158071,-0.06196701,-0.89245914,0.40449412,0.69805944
-0.99515031,-0.04681787,0.37573483,-0.78062246,-0.49718614,0.83698357
0.20350658,0.25163317,0.12964007,0.31126259,-0.78705416,0.34464856
-0.78310297,-0.71196953,-0.45974873,-0.26887281,-0.8688077,0.81322393
0.83075852,-0.53182647,-0.63905354,0.39637527,0.93466256,0.18777548
-0.03711715,-0.13484464,0.74859567,-0.57289448,0.87351581,-0.81545054
-0.42908047,-0.17863748,-0.28472291,-0.1676025,0.52142703,-0.89843354
-0.87516649,0.00291104,0.11216668,0.00104431,-0.71014492,-0.55856545
-0.341615,-0.50122381,-0.47481198,-0.27013064,0.01035861,-0.53333867
0.80624956,-0.79965859,0.91625015,0.75626672,0.40969239,0.5179279
0.34550033,0.87659145,0.6428733,-0.30012249,-0.56524123,0.35473479
0.97826456,0.60921486,0.50600651,0.90272223,-0.21453177,-0.26690665
-0.67746138,0.63952332,-0.52218195,-0.80665964,-0.59570249,0.68660943
-0.38197062,0.19814998,-0.89727557,0.91469,-0.91569731,0.31047992
0.32273301,-0.93662532,0.41746771,-0.38282334,0.39374877,0.17093227
-0.7252071,0.9777762,0.68900845,0.92919659,0.45626755,0.71248307
0.6760669,-0.70640153,-0.41282525,-0.42277042,-0.14527972,0.02111544
-0.23530174,0.5015756,0.48996611,0.58138856,-0.02817029,-0.04326802
-0.00435308,0.43534237,-0.93192398,-0.36474282,0.75142809,0.40529218
0.82413823,0.49044357,-0.63512709,-0.35899181,-0.23973812,-0.00211626
0.6561314,-0.15200547,0.1471472,0.762779,0.85826985,0.74657118
-0.49376316,-0.1307481,-0.95982321,0.32225222,0.03846121,0.7709433
-0.40385544,-0.28802724,0.93464673,-0.25613191,0.56295761,-0.90298993
-0.61093267,0.13580283,0.58322563,0.99937088,-0.18297761,0.23373805
0.7059161,-0.71182919,-0.90426567,-0.10503442,-0.23069184,-0.94956394
-0.67638422,-0.29744669,0.87209308,-0.37854796,0.88760883,0.47828554
0.35761136,0.7509141,-0.50022245,-0.3256559,-0.92600137,-0.12205115
-0.47657813,0.14936216,-0.51289732,0.57385797,0.16526636,-0.01116672
0.01575581,-0.22905368,0.61769019,0.92845546,0.22644819,-0.55952917
-0.90666127,-0.71452232,0.80567499,-0.66541648,-0.07325364,0.24719724
-0.19074051,-0.75326572,-0.53441237,-0.99509026,0.56935979,-0.97806784
0.9175888,-0.75589699,0.44978179,-0.15664202,0.68761693,-0.54333349
-0.32172673,-0.77794473,-0.91875417,0.90393398,0.65461649,-0.55890252
0.20754904,-0.70504088,0.93366059,-0.34453887,0.26185391,0.91293783
0.73333584,-0.92705906,0.56773681,-0.22923854,-0.13745876,0.19588289
-0.97057412,-0.9090859,-0.74257355,0.23263943,-0.20980079,-0.51588306
0.618326,-0.5521065,0.12419114,-0.20211219,0.67976119,-0.96545912
0.43054235,-0.60127334,-0.7539683,0.51252416,-0.12424065,-0.96219132
-0.04115254,-0.33206949,-0.16232948,0.09641987,0.72231659,-0.13974879
-0.58265182,-0.97347204,-0.72150108,0.56058287,0.73862865,-0.6545593
-0.20919768,-0.36297147,0.15024043,0.83597957,-0.31473052,0.78682069
-0.56795667,-0.95933015,0.9342333,0.7903029,0.45623655,0.53454806
-0.90926579,0.99098995,-0.43954132,-0.52785834,-0.55966051,0.92744183
0.29285521,0.65954816,0.64431185,-0.69646302,0.70305472,-0.62854042
0.39574148,-0.39944185,0.50419044,-0.99027391,-0.41391386,-0.36108699
-0.18292405,0.35223648,-0.83598122,-0.24275424,-0.05923077,-0.26232692
-0.94376263,-0.034519,-0.44268439,0.15472139,-0.90398826,0.2930358
0.85255291,-0.33018186,-0.42882948,-0.08097892,0.85685053,0.77051757
0.28477287,0.80042933,0.66868564,-0.17702079,0.43545174,0.89563037
-0.51745642,0.46979756,-0.95075142,-0.24000621,0.34280981,-0.84604947
-0.28823561,-0.88728937,-0.04916521,0.06977505,-0.83077792,-0.60334479
0.03486916,-0.80010399,0.80098483,-0.42079213,0.15853927,-0.99703806
-0.30224861,-0.82791885,-0.40570135,-0.24639887,-0.38388383,-0.39877875
-0.72062226,-0.60378827,-0.1402716,0.70378242,0.62762223,0.45515404
-0.19579001,-0.67397326,0.38757965,-0.55538103,0.92120164,0.85779667
-0.24307773,0.06950293,0.26908528,-0.81198923,-0.81158838,0.39533705
-0.92648485,0.34618207,-0.34018879,-0.53468286,-0.9791275,0.34580164
-0.14149964,0.95651447,0.55077653,0.30703339,-0.14556403,0.3279983
0.79721117,-0.88604497,-0.37876307,0.34493366,0.53826225,0.20488002
-0.28253361,0.0705607,-0.82502749,0.99165174,-0.59750818,0.73320205
-0.85262541,-0.94521725,-0.04344866,-0.35978813,-0.77303424,0.50962918
-0.74671112,0.01529507,0.18886404,-0.9985453,0.35285802,-0.60810801
-0.8354196,-0.57250333,-0.62994591,0.99441122,-0.56104507,-0.06101236
-0.4376581,0.42438655,0.31021608,0.99311739,0.67804818,0.82582953
0.02927099,-0.5379566,0.12701394,0.87283453,0.69904762,0.36540657
0.90390489,0.34525452,0.66032644,-0.86638115,-0.53758588,-0.53017607
-0.81896042,-0.66801218,-0.20461198,-0.49542076,-0.28087004,0.32538757
-0.63501853,0.93007638,-0.57474845,0.31754418,-0.91466441,-0.74815444
-0.47068508,-0.46674131,0.00300578,0.00754259,0.15360102,-0.52691397
-0.19803951,0.3006706,-0.12921358,0.45908841,-0.19817126,-0.42213667
0.71330403,0.24223878,-0.67059812,0.02081597,-0.49349013,0.57122856
0.21980896,0.00584935,0.60262339,-0.15550379,-0.22136277,0.67832185
-0.81934616,-0.70156413,-0.49363911,-0.74596846,0.54469036,-0.03193835
0.40919419,-0.09838752,0.78267337,0.03788368,0.43234169,-0.92214134
-0.09701001,-0.19657835,-0.77019474,0.11702023,0.26044663,0.1797544
0.37832706,-0.2088051,0.79619268,0.38139703,-0.77474842,-0.19490909
0.43702681,-0.30206321,0.72329195,-0.13130654,-0.52726633,0.06117438
-0.00070134,0.63137807,-0.2686124,0.50512838,-0.97301974,0.12828678
-0.79636624,-0.77043007,-0.90485543,-0.97682152,-0.72296836,-0.69073282
-0.07988129,-0.1678153,0.23988688,-0.86894471,-0.10033624,0.38800395
0.04816155,-0.18302479,-0.31969627,0.09349289,-0.21285791,-0.56720064
-0.47988552,-0.032863,0.58010541,-0.74683667,0.17162528,-0.18568651
0.0356584,-0.37762141,0.71686918,-0.96867634,-0.32909537,-0.6648445
-0.07584156,0.54244159,0.22769201,-0.9953302,0.23153272,-0.34742832
-0.05733278,-0.58122735,0.98018007,-0.03023751,0.65933101,0.00553026
-0.62993932,-0.11004455,0.68819487,0.63715137,0.38292385,0.77245594
0.99294483,-0.05940894,0.66329049,-0.28290919,-0.05292472,0.03309606
-0.47400025,0.77045742,0.11695716,0.12175395,0.37862278,0.43611625
-0.23405367,-0.62598138,-0.38170677,0.99420427,-0.09133963,0.68592363
-0.64062261,-0.95508814,-0.35433327,-0.98185231,-0.2125674,0.55255356
-0.02450241,-0.5765143,-0.23348767,0.33983861,-0.97128282,-0.8035476
-0.8740104,-0.9320761,-0.92158977,-0.64122628,-0.95869143,0.0081574
0.62713621,0.26656069,0.6981585,0.21957021,0.42302426,0.96775483
-0.53630652,0.27108762,-0.71681426,0.12531811,0.31391061,0.34405176
0.33472807,-0.98878951,0.76139027,0.83073179,0.18036579,-0.07257528
-0.96864087,-0.67050559,0.44000738,-0.32461463,0.58765728,-0.26080897
0.67931496,0.27206511,-0.12463082,0.76863531,-0.74801766,-0.0330695
0.4084754,0.49438143,-0.08087324,0.15721494,-0.12417115,0.76650491
