agent_x,agent_y,pipe_gap,timestep_count
63,289,185,1135
95,156,42,5718
99,311,245,3834
3,298,238,1445
34,292,221,2285
52,223,178,6175
6,394,21,969
68,323,68,1437
70,215,30,6676
19,258,73,8415
28,306,75,8695
40,368,198,1835
61,16,131,957
79,227,210,6550
104,157,111,8260
100,368,146,2103
52,327,21,6983
33,141,131,1602
43,287,250,6840
55,272,136,421
16,159,154,7128
47,384,51,6518
15,228,32,3483
103,371,164,555
41,51,109,6003
29,140,183,3023
59,317,196,5597
21,376,86,6125
3,10,248,7567
5,383,240,6285
47,41,104,3898
34,151,231,9442
13,77,185,7577
25,58,228,7302
34,187,149,3743
85,370,56,6183
35,372,244,950
14,43,56,6585
60,65,22,9484
31,218,45,9768
17,340,51,3312
86,348,89,382
57,137,132,7381
2,174,141,5862
76,61,71,7988
71,117,73,8038
65,167,242,6105
37,328,25,6470
103,202,48,8456
82,68,93,9998
28,95,205,543
52,270,221,2285
10,313,40,1160
103,36,60,9815
72,185,143,412
1,295,217,7970
3,356,207,1351
28,375,209,5768
99,235,149,7765
100,319,165,4891
54,246,178,151
70,364,83,4174
51,178,103,4425
66,37,148,1011
51,323,235,1357
82,346,136,1045
75,199,95,9302
67,107,67,6824
28,314,188,8091
74,156,96,9664
78,175,158,1249
75,43,103,8780
6,330,101,8342
38,317,83,1132
82,327,71,5988
79,304,74,6295
4,349,53,2074
78,78,148,7880
5,261,94,9801
107,257,255,3526
91,47,172,3282
110,117,141,8221
46,166,111,8285
17,234,130,6669
48,42,87,875
110,316,150,836
67,257,184,2309
88,362,81,4672
40,269,91,5546
22,161,214,4566
63,295,200,3099
27,383,172,9366
74,329,124,6172
12,105,170,1479
54,92,105,4325
75,80,217,897
73,246,167,6935
110,244,241,3574
68,219,24,6937
43,299,66,372
88,297,166,9447
2,176,195,2654
107,213,146,8743
61,223,174,3249
16,70,88,6052
28,163,102,9108
75,250,208,5518
57,367,89,8150
11,349,139,4952
106,217,234,3021
79,318,23,5424
62,244,156,6461
38,82,137,5929
57,181,93,7153
34,225,153,9388
73,306,188,6301
40,180,231,2804
33,377,105,4534
95,305,126,4537
80,163,151,2289
31,214,129,8916
10,345,249,2439
23,236,74,7568
33,252,133,641
16,363,137,1167
13,114,82,4427
15,197,64,6540
57,124,143,4506
72,48,202,6793
22,161,200,4066
85,221,187,5274
48,112,54,4752
51,45,89,5522
21,306,85,7020
25,398,246,985
102,398,244,6655
61,211,254,9285
27,1,21,7156
57,128,118,7658
26,267,205,6374
66,370,115,5720
68,226,185,6417
79,154,48,98
31,337,32,284
47,155,53,1670
62,32,191,2765
41,194,80,7804
17,106,129,7076
99,245,218,8551
20,234,200,6287
74,78,141,3605
80,56,226,4387
85,284,97,3136
96,141,108,9177
35,296,54,6546
76,275,240,3661
80,332,236,3523
108,276,75,7527
20,308,214,6513
51,174,219,7653
61,388,97,3720
46,80,89,7751
53,219,157,1548
69,365,89,6374
51,204,27,3986
46,399,91,4287
63,190,93,1568
92,115,23,7673
37,345,198,91
46,186,135,272
110,1,142,6747
37,250,235,2195
105,263,216,9083
94,259,74,4941
9,121,74,3571
80,287,203,5296
74,255,204,4043
77,265,38,3797
29,73,149,3663
0,183,52,2362
82,16,60,2348
104,287,93,1858
105,147,45,604
65,169,124,6953
79,72,76,551
83,45,230,3049
5,160,120,4377
60,127,32,8775
20,339,128,6831
37,271,82,6370
106,357,201,8096
98,37,58,3905
58,71,159,9288
53,101,64,2243
12,21,76,6671
95,52,192,2519
3,378,128,1897
25,118,22,8837
42,288,172,5717
88,315,21,1947
77,18,138,360
4,299,41,2333
4,256,48,8690
80,305,225,9012
15,349,149,9812
65,185,105,1516
107,323,82,340
78,91,233,8270
46,195,230,5756
42,148,38,3595
65,18,104,8148
88,189,244,5447
17,320,246,963
7,167,151,6129
105,65,177,4728
86,305,95,5624
99,4,137,9855
13,20,43,3874
9,89,134,6859
83,144,49,7747
97,132,80,2238
35,62,232,1297
96,125,208,4480
15,149,225,3390
23,274,222,1609
102,210,153,7729
50,141,94,8951
65,84,148,4006
87,114,131,1229
35,195,35,771
31,330,201,9047
15,75,163,4078
71,166,124,4305
76,316,188,2323
73,80,252,3232
65,11,246,3128
66,31,239,9866
106,137,29,2538
24,70,129,6541
46,179,30,5907
99,314,55,6825
87,190,122,6114
82,351,112,602
49,10,148,685
38,154,34,4243
78,309,253,9762
72,197,136,5492
108,343,115,7844
63,205,56,2894
51,127,209,3408
36,222,156,3669
14,222,57,216
0,256,152,489
45,139,108,6930
7,2,120,2243
110,4,175,9695
69,94,80,9614
101,325,36,2520
22,146,155,7376
24,189,241,9855
5,271,81,3540
73,134,61,8863
105,325,103,8203
50,324,62,746
81,250,212,3750
101,152,250,1525
49,156,26,5349
13,351,127,6235
56,307,244,3737
69,366,93,5357
15,132,139,9876
18,52,223,1634
79,196,26,849
58,242,94,3933
52,311,111,5121
37,139,29,9989
47,400,88,4712
65,18,215,4398
48,114,207,6258
88,357,213,8144
66,251,167,1914
14,288,128,7925
73,189,127,8446
82,256,180,727
8,103,78,6705
80,203,191,6358
85,27,199,8378
72,161,201,5773
106,101,221,7898
88,379,107,5533
61,311,166,5802
32,25,244,2960
20,232,58,6690
22,199,177,7806
110,399,82,8774
7,369,180,504
102,54,144,6359
111,386,93,4171
85,168,154,8600
17,375,143,2556
19,371,40,3577
113,95,111,96
63,373,205,6016
20,272,153,4640
9,280,58,3924
11,174,63,7887
102,155,86,9135
71,20,177,7931
106,274,40,1025
86,381,182,4677
102,84,252,6650
44,374,187,1486
95,347,219,5631
46,267,172,9200
15,357,207,4000
20,229,173,4914
15,283,98,1939
104,162,197,1402
59,90,143,6485
31,321,113,541
82,17,138,8717
57,91,94,2241
43,301,142,6171
11,224,229,4392
39,6,167,921
43,185,50,3265
90,344,116,4663
42,69,72,9529
11,380,199,7608
104,305,157,7768
33,397,180,6013
99,362,126,7407
5,212,98,8827
8,387,134,519
54,144,157,926
89,68,97,522
108,24,176,8938
108,390,31,9390
81,83,215,2449
93,399,247,6776
92,170,28,676
111,235,175,2468
70,176,35,6066
4,293,195,8429
53,45,177,9338
60,264,153,5063
94,262,204,9049
63,72,253,9178
42,379,237,9738
22,390,114,4925
75,78,142,3678
64,91,180,678
96,34,176,2431
84,221,178,2492
74,135,207,8520
83,63,199,4570
94,157,228,3344
3,307,45,1937
14,288,128,4441
64,255,128,1223
47,331,64,8395
43,303,245,6226
81,343,64,8940
34,162,87,7922
6,306,47,2281
26,188,62,1008
60,53,67,9488
64,259,63,189
70,339,117,1619
40,259,75,7521
14,350,234,2435
3,130,119,9589
29,263,225,5643
75,50,186,2916
16,13,111,7947
51,17,220,3140
66,1,225,5353
30,399,95,119
12,166,154,7975
91,135,217,2730
8,286,22,8304
97,261,136,6336
94,253,250,2845
7,111,142,3005
85,97,192,4874
83,147,142,635
84,162,219,7065
25,349,196,1234
58,17,28,4409
37,90,159,5342
77,328,190,354
26,180,30,2853
42,319,55,5968
94,1,107,2978
100,276,185,8932
77,252,175,4963
100,365,230,2848
105,15,200,2946
22,268,248,9125
10,51,135,5986
97,268,75,7332
56,265,234,8710
46,328,214,8794
38,255,28,3734
39,139,152,2084
68,19,242,8005
103,377,117,7958
110,271,84,2610
76,315,23,9714
44,136,204,2200
88,237,138,9571
103,339,57,1501
12,241,59,6742
33,189,127,8947
91,207,106,7378
29,212,133,500
38,35,84,6533
35,118,164,9537
20,297,168,4159
91,32,108,6608
71,133,254,9781
33,295,188,904
74,33,149,6702
69,275,235,860
84,246,193,2606
48,278,242,8803
6,313,88,765
104,196,20,8092
39,386,77,387
8,78,78,3486
37,315,30,4513
60,207,88,964
76,98,116,854
68,141,114,9729
71,93,92,570
81,137,124,5567
32,252,67,7881
1,332,48,369
75,86,142,3241
83,365,218,8854
40,363,132,4545
73,381,228,3841
85,99,148,2690
66,206,230,3694
113,331,23,6084
87,12,193,8545
11,230,194,57
1,122,174,2586
51,297,192,7823
10,126,40,8062
1,339,28,1144
14,75,232,7115
65,189,160,2073
22,4,251,8502
45,98,82,4468
96,220,40,4993
54,22,43,4198
63,311,115,6766
68,233,90,3592
36,196,52,3843
81,260,107,6064
109,293,243,212
53,216,72,2802
86,159,238,9587
3,238,164,1330
61,202,175,8287
9,11,47,8216
108,251,226,8036
4,161,118,2010
78,242,114,4744
104,50,215,7814
91,313,233,5992
13,299,143,6477
97,284,159,6218
87,350,81,6266
108,315,177,7556
27,338,180,8583
88,17,171,1493
44,129,197,7416
21,103,246,1771
40,71,151,3509
63,255,191,6248
102,19,24,6132
72,50,43,5383
61,294,191,8362
87,199,158,8647
5,154,72,8700
74,164,170,1048
82,306,146,7517
27,237,76,5075
13,175,143,2351
103,369,203,471
23,136,223,4737
74,191,119,3712
6,302,44,7399
3,182,200,237
50,366,93,1762
40,206,109,9920
78,370,202,5688
30,391,198,1365
99,173,127,9608
69,311,69,6191
25,328,66,9380
44,245,133,169
38,93,244,5051
77,177,102,5695
11,19,52,3038
28,14,247,3177
96,239,48,6814
43,153,72,2208
91,242,216,6514
26,369,194,3056
9,72,208,8097
63,129,208,8795
36,325,217,6048
17,261,212,9860
57,73,34,2784
74,99,42,2624
76,118,113,6921
59,257,147,6368
60,123,203,3818
0,210,126,7518
35,216,58,3538
53,136,175,2667
7,351,254,2728
83,33,77,1873
74,191,126,9736
5,215,251,5192
15,221,234,9638
41,248,171,6361
101,387,39,7619
98,287,202,2722
60,398,225,5916
2,87,213,5076
0,360,232,2380
83,90,245,4554
4,315,57,7809
18,83,47,7079
53,148,205,8439
110,235,153,8537
14,355,241,8830
66,299,45,1708
88,42,157,2061
6,167,251,542
95,279,146,7587
51,57,251,925
89,8,124,4155
60,381,64,8831
91,34,173,5996
12,2,145,6253
94,104,107,2025
16,366,49,7445
2,343,60,3564
36,107,238,8026
12,33,238,7908
3,308,242,8881
10,42,105,5638
3,342,47,2833
109,162,32,5459
60,329,127,3268
61,285,247,7214
60,77,210,5888
46,87,245,6894
3,259,101,1997
39,103,130,9357
99,163,85,7265
98,36,80,6665
57,238,112,2636
92,141,235,7327
24,364,128,6704
3,297,204,5762
37,204,230,1471
7,195,239,2739
63,77,220,1788
18,239,28,5777
103,117,222,3069
22,21,62,8223
56,190,111,7720
98,335,28,6356
33,133,128,7837
57,261,198,2783
74,34,42,7816
57,157,105,2621
21,198,182,8246
92,54,254,136
112,267,76,1934
57,142,39,3270
101,37,100,5959
90,303,120,8613
48,51,77,870
67,147,236,6046
6,136,43,156
11,151,149,4315
106,228,111,68
70,249,51,5873
32,289,203,9923
9,280,156,7267
2,166,93,889
13,66,169,2549
7,393,218,7774
22,319,80,1986
75,258,46,460
83,224,238,8334
46,131,201,317
28,116,163,8586
79,13,233,5850
68,181,103,3607
19,188,43,892
113,240,83,2886
101,148,130,4894
83,150,188,2545
93,53,83,4317
96,238,211,7835
20,344,130,7038
94,39,166,6307
10,308,213,7041
19,268,72,4637
35,115,240,6433
33,106,253,6027
57,324,226,8608
53,30,96,7094
19,216,197,2489
33,241,106,6730
113,148,91,567
87,191,239,4356
62,376,44,3394
47,164,59,5011
20,184,36,2561
70,268,117,530
10,32,254,396
91,204,62,4508
70,81,139,6493
89,373,64,2790
93,344,23,8685
2,70,27,1327
26,390,201,3151
104,314,97,8440
16,205,70,9291
74,362,21,8410
101,289,29,1995
58,5,176,8238
25,130,224,3725
46,63,173,8249
31,355,84,2179
44,72,59,5405
68,373,150,7572
52,249,155,5931
8,115,173,1852
13,371,34,1992
98,122,75,2881
83,69,182,9543
31,218,223,4294
91,178,246,7313
7,258,151,2870
11,120,103,7637
103,134,107,8138
97,350,104,1679
1,131,253,6263
111,239,188,7525
65,93,91,3213
12,241,229,8850
59,113,233,5841
109,310,194,4301
16,236,199,934
18,117,113,5209
50,150,190,8644
86,77,158,7233
49,283,216,8648
58,48,102,4732
4,310,171,6548
23,302,188,9349
49,282,143,5554
55,393,182,8729
62,134,176,8951
69,216,99,5161
5,17,182,5237
87,308,183,2049
88,379,237,1106
76,141,159,2737
15,307,83,7152
33,108,150,7321
71,269,118,7328
44,137,210,9199
94,301,60,8822
4,90,240,5723
45,313,239,2513
66,305,91,4387
54,171,228,5616
49,234,214,728
63,115,236,9721
7,7,132,9029
84,304,250,8212
73,310,236,219
99,117,115,8395
72,123,156,9844
58,57,243,2192
83,390,77,1020
95,293,92,3565
12,385,216,2428
1,119,183,868
55,243,73,392
72,278,64,7595
2,155,139,5477
14,326,92,4249
51,337,251,5814
54,32,56,4619
69,287,160,8084
21,121,48,3066
71,70,230,8365
28,111,87,1837
75,92,107,345
66,104,143,2263
13,208,227,1360
5,331,214,6978
13,375,253,7900
39,11,172,1480
87,175,40,3514
74,242,179,2328
95,229,63,1793
77,169,193,5545
1,19,93,8798
87,258,138,5704
46,282,244,462
50,200,94,1553
110,211,82,3615
1,337,163,5641
12,32,80,4775
61,351,71,9903
8,259,146,2080
106,393,106,1437
83,338,50,6655
32,148,23,3782
9,308,93,2994
99,234,246,3586
52,139,194,1561
76,78,34,8254
44,202,90,3708
67,256,212,2212
62,34,233,8087
50,145,255,5068
83,72,71,5080
69,66,140,1203
101,84,197,6033
95,266,63,5787
3,345,39,2511
113,196,173,5530
67,76,45,674
47,111,84,6829
44,218,254,335
15,66,75,8049
94,118,66,6383
101,8,153,1191
63,49,121,1134
111,304,61,596
107,63,114,1403
63,311,117,6855
105,211,177,288
105,362,56,2358
43,391,70,5756
71,242,31,7840
107,88,86,6525
80,155,105,9114
12,240,234,3371
60,73,134,7141
44,282,148,4301
10,279,160,3185
54,123,95,1839
26,378,30,8975
65,311,49,7499
78,349,162,655
64,240,95,5737
63,195,26,8893
39,234,166,1184
19,370,140,6643
23,55,220,4612
58,138,250,9904
60,212,255,8609
76,160,117,9259
76,292,230,7662
107,340,219,8592
7,356,57,4089
96,52,41,6998
74,242,82,6341
107,36,251,2624
52,313,76,3747
99,41,181,2688
21,25,155,850
5,144,70,1302
3,265,201,1450
57,63,89,8554
55,302,92,4999
58,103,189,6175
52,193,235,4505
49,301,162,1081
99,175,82,9444
38,23,226,4621
29,0,121,5316
67,195,132,2293
72,211,170,5386
67,220,161,8596
14,292,87,2358
51,255,65,6088
14,175,146,8200
20,291,148,5574
29,203,222,1789
76,229,46,6749
64,337,158,9120
23,257,76,3545
56,344,183,9223
59,36,223,7930
92,382,212,9123
35,192,53,8845
0,285,59,7061
81,270,181,9152
40,196,68,942
34,3,248,6866
21,338,37,6426
102,143,161,9404
105,119,60,503
108,132,231,5781
109,239,206,3790
103,344,50,5997
99,243,99,3043
17,177,52,5483
41,288,130,1059
1,267,108,898
24,1,254,8063
88,376,197,5123
98,374,217,390
17,386,72,712
10,340,125,4649
42,52,164,6362
72,190,238,8002
33,304,146,3369
66,43,116,337
43,180,135,5422
101,114,25,8956
61,57,231,5514
77,64,177,2254
77,142,179,3306
1,150,38,3839
20,242,28,821
112,131,227,165
88,372,141,2923
50,155,52,6595
4,373,62,1529
66,350,254,6079
40,374,66,8190
110,181,124,571
42,7,179,8269
33,131,55,9815
12,290,22,5587
12,280,251,5634
88,52,190,5420
37,301,154,162
22,64,180,8866
57,376,45,4720
56,332,117,2657
63,330,35,4745
63,226,249,9271
30,210,168,1823
112,311,108,3348
1,16,54,6989
47,18,184,7385
63,359,128,9526
93,172,121,7871
18,77,148,7383
67,88,23,3474
95,280,63,1784
88,135,146,4390
110,56,176,3101
8,190,213,6480
65,322,190,2238
67,78,196,2232
35,270,67,7545
78,70,116,7674
65,367,230,7011
10,150,134,2781
46,101,190,1930
89,360,149,7279
93,29,185,8225
21,78,170,2684
96,177,222,7797
74,285,242,9238
28,325,40,4881
74,368,201,3406
21,163,103,383
55,45,236,1695
108,3,21,1567
27,347,22,3877
90,369,192,9818
78,297,243,8839
61,317,64,9255
35,235,49,3164
52,247,79,3048
28,187,175,3601
88,200,102,6900
110,318,59,5516
43,58,183,5930
100,91,71,2836
94,85,78,3229
70,204,236,2998
80,188,79,2216
81,118,122,4320
86,40,148,611
34,110,76,9891
104,109,126,7946
52,5,238,5654
68,66,94,4849
76,316,127,4653
112,45,180,2823
11,282,77,1199
53,36,181,6598
109,210,255,6892
25,187,123,8867
19,195,21,7118
31,378,165,2750
25,225,61,2806
106,226,150,9887
72,344,21,7430
55,40,89,704
66,171,253,5823
4,399,241,6604
36,76,93,7523
49,326,199,6645
78,187,175,2816
59,351,27,6421
90,368,36,7017
21,39,247,5452
29,79,176,1612
32,365,221,2420
88,4,197,2490
30,288,25,5020
84,66,164,1661
83,84,52,3646
68,139,110,182
17,59,186,7211
56,276,134,3583
89,345,189,1456
94,94,59,6784
57,357,117,2819
14,396,253,8807
32,178,148,5944
66,182,85,7603
45,9,103,442
45,364,120,1822
27,121,254,5645
85,120,223,5439
102,213,135,8261
8,71,132,6102
41,284,243,8934
24,234,78,1049
19,157,198,4954
57,215,92,3529
24,224,123,7522
93,288,109,154
95,50,203,7303
11,379,93,9030
109,102,225,5061
86,381,106,1643
106,346,113,4354
10,199,157,2213
101,10,188,636
100,275,240,9158
94,53,181,8070
90,11,97,1108
83,89,27,6756
67,219,165,652
63,66,189,1396
79,270,129,1235
102,99,43,2852
41,319,226,3682
86,93,122,6316
7,187,106,286
104,399,171,2356
109,206,38,3775
66,118,184,1726
103,206,68,4646
73,8,239,8570
39,24,173,3714
0,276,154,8319
80,384,123,8194
9,105,133,7552
93,78,130,3462
59,77,55,8041
18,388,251,6011
79,131,57,3860
72,384,69,7687
28,16,219,1316
73,123,121,4981
94,153,82,4766
4,317,173,4532
51,284,230,2793
31,193,74,2090
73,139,160,742
1,388,242,1101
39,216,175,2313
14,369,250,1736
94,107,126,4814
79,237,55,3898
82,269,24,4062
53,296,202,748
104,321,133,2401
40,73,76,386
29,355,154,8105
98,108,232,8303
30,11,28,8290
84,292,116,920
92,359,31,1854
6,185,192,2060
3,139,99,2049
73,114,170,9535
45,140,53,2648
79,154,252,5169
23,112,53,814
84,34,156,9851
9,273,152,3621
23,254,70,5751
76,206,219,1341
112,161,123,8472
99,353,32,6724
24,260,193,9462
50,17,190,2614
5,176,130,4478
66,101,155,4861
93,308,228,1746
20,51,177,2117
55,128,109,1888
78,294,137,9759
36,330,221,1458
3,69,218,8512
34,70,34,2315
29,128,193,3057
113,230,68,3106
3,352,255,4790
87,247,125,6304
79,23,226,6607
4,149,25,8483
96,218,44,760
12,318,186,6797
68,78,230,4931
9,120,107,3967
72,119,189,109
31,358,112,5311
31,346,136,3636
4,342,135,1972
68,146,184,2056
84,5,216,6780
37,212,120,3067
58,354,68,4851
42,134,179,3546
62,89,30,2036
13,290,152,5345
36,283,187,8598
106,147,217,7502
61,395,169,5651
39,198,42,2729
97,266,86,6839
3,173,85,5860
1,226,53,8579
37,191,105,3331
34,254,20,7731
100,197,219,6785
43,140,217,6161
15,165,153,1717
13,10,138,687
58,273,176,5656
13,225,125,4017
15,70,86,4967
12,58,171,7580
81,183,184,5255
71,181,235,3655
75,391,76,259
47,5,68,817
98,307,157,8800
22,146,162,9681
12,252,208,3781
87,144,86,5379
69,113,171,912
64,21,254,7562
44,153,250,7805
111,71,163,4131
26,399,144,3615
84,16,113,9655
63,7,56,9433
14,299,77,2977
79,366,26,7512
33,7,120,8634
31,287,210,7876
26,62,230,3478
73,27,27,600
51,280,190,4401
51,302,175,6010
112,57,225,9684
52,338,238,416
110,335,189,8950
48,97,245,9408
37,294,55,6264
77,296,176,2082
95,245,59,6170
15,211,142,2259
39,163,246,9568
46,43,178,6922
97,140,186,4697
111,151,201,5678
67,306,39,3216
17,319,131,1072
93,60,26,173
101,62,122,4691
68,100,139,556
6,339,198,3885
95,347,191,9318
55,36,189,4515
54,31,58,2795
64,37,166,3947
49,331,36,4297
102,279,91,4343
106,67,127,5573
68,8,74,4961
12,155,70,9600
12,216,96,9611
3,102,63,3477
55,33,84,4767
82,207,199,7049
8,248,194,470
76,155,227,9490
87,302,140,3096
42,66,207,5479
13,67,174,381
4,231,184,3324
48,338,24,5254
18,327,28,3653
73,80,23,5955
4,203,172,4574
55,146,57,2064
9,31,138,7231
42,112,62,1115
96,14,46,7210
7,337,40,5293
8,221,62,6770
44,211,135,8193
75,283,224,2596
2,386,211,9567
6,304,101,7420
109,298,178,7576
1,154,97,8756
88,88,59,2867
42,48,115,9245
27,262,224,7301
68,169,181,2762
89,297,109,3322
93,289,213,409
77,232,75,1313
84,315,119,9960
1,145,243,1080
69,247,249,3833
79,145,39,7033
21,181,156,1507
30,321,85,6688
45,199,181,8910
70,300,160,501
48,52,156,6511
93,337,37,3609
2,277,180,4778
25,39,213,6975
91,12,108,5953
91,54,243,7091
60,81,92,1631
43,354,124,5211
100,295,198,6901
86,149,228,2593
52,328,202,6637
39,346,245,6981
75,87,49,1084
83,74,26,628
19,63,187,6778
30,356,140,6280
58,307,214,3141
75,186,124,3731
84,266,58,1925
46,315,220,3187
96,106,247,8949
73,332,193,9766
53,395,154,1472
78,287,136,2528
58,176,177,1409
88,62,121,473
95,24,26,9907
50,9,206,7393
80,293,183,9501
98,10,112,9584
34,18,184,7581
79,13,124,4337
48,48,72,6020
37,392,152,4764
60,90,205,4319
29,36,153,1000
33,150,193,6460
85,120,90,2523
58,211,39,8540
78,339,103,5470
35,229,107,2772
15,345,72,5428
47,341,147,2268
42,103,73,6940
43,273,55,2504
68,392,253,3237
78,221,30,564
66,124,211,6673
105,20,90,6934
18,324,83,4276
48,9,68,6578
57,379,216,795
11,349,78,809
35,33,45,8711
96,29,143,493
108,218,213,7660
88,34,131,2053
25,193,68,4269
57,363,121,7969
45,236,209,2966
92,112,61,9344
78,321,254,7399
27,80,210,3051
17,339,124,4432
7,364,249,1074
62,148,223,4525
113,13,211,4394
17,244,72,5827
79,290,98,3910
43,7,34,1879
51,263,246,4776
34,36,104,6218
88,178,237,2518
9,174,59,9643
71,268,148,617
14,360,96,1593
102,123,69,3169
77,159,43,1724
40,46,24,5126
6,116,120,4630
7,280,127,5151
87,260,185,3789
13,366,220,8232
56,293,209,2467
27,357,241,8611
72,197,246,5940
62,5,41,1709
73,199,176,627
69,102,250,714
0,16,30,5831
3,306,32,2748
80,101,220,1575
94,113,41,3785
60,60,32,2065
55,108,21,9021
103,37,73,7618
1,354,73,3170
103,344,221,8427
11,250,95,9335
79,375,95,3978
37,95,128,4103
48,75,215,6504
36,389,199,6411
33,135,187,4661
31,268,143,5345
91,180,166,7086
110,152,186,3133
11,317,107,9993
91,123,218,7613
47,107,172,3915
22,390,83,7291
20,327,53,7743
64,133,52,4509
39,277,166,1898
85,194,39,6896
87,243,214,1903
60,392,77,6906
75,312,245,2734
8,306,237,374
89,228,194,9520
95,76,128,3799
31,129,134,6959
29,392,144,4934
72,57,135,8033
67,278,163,9079
72,15,197,6186
77,42,181,105
34,244,151,2412
89,155,119,1899
94,128,55,7612
33,390,71,9149
4,50,187,1380
70,18,37,7288
22,195,189,5648
47,168,250,9435
64,141,43,5779
72,222,169,4203
104,155,64,7020
83,111,231,6549
15,392,138,3234
70,309,145,4689
78,126,188,7433
27,303,139,3147
45,245,136,3858
61,281,113,3361
57,246,117,4248
81,135,251,7169
19,24,112,7561
24,86,82,441
101,185,103,456
20,111,241,2192
81,349,156,3284
40,85,42,6069
29,79,70,3568
102,358,82,1393
23,29,159,4848
82,213,174,7937
54,109,225,4803
34,364,159,149
67,243,213,5722
43,130,144,5320
51,177,122,5726
5,0,99,5575
54,380,212,888
107,211,233,5764
48,213,221,4907
38,292,86,8408
54,24,159,1952
29,176,170,5214
88,216,161,2827
51,165,80,6499
76,49,230,9563
54,178,168,3753
51,89,34,5067
107,206,35,1617
20,232,114,8783
82,152,253,9493
39,171,74,5533
77,21,212,7436
2,318,144,3810
29,327,94,756
25,185,155,5153
26,91,189,4289
7,359,123,5977
37,260,228,3677
54,204,34,550
37,104,239,3816
81,320,154,4536
56,90,97,1269
49,245,36,1090
43,94,151,9581
43,191,87,4809
51,288,46,3270
71,140,161,8094
16,23,69,1995
91,20,164,7669
106,245,22,7285
35,48,49,7170
74,333,69,3328
46,282,119,1461
48,361,215,8608
39,8,214,7049
98,322,71,1373
12,345,154,2489
11,184,182,1908
28,106,174,4887
67,5,108,8759
77,226,22,5702
52,125,118,5632
34,384,152,1622
99,165,29,1146
112,105,120,5894
31,380,253,1740
11,252,38,155
23,54,60,619
36,318,58,8615
73,353,85,5404
36,225,237,191
90,314,143,2454
75,194,80,9784
11,6,168,5889
107,292,41,9661
101,120,96,1875
65,127,51,987
81,242,230,4226
110,207,61,2067
37,369,95,7625
71,319,29,9190
51,277,89,6221
105,159,90,6346
8,150,83,6947
17,138,191,2543
39,101,89,2147
10,397,178,9304
29,60,173,2102
31,226,115,5338
7,69,95,2109
53,74,246,3299
78,29,115,1313
26,189,186,9093
7,39,33,2316
21,309,230,9552
80,304,142,4623
85,305,159,5881
56,111,188,6787
79,275,126,4757
37,260,232,7909
110,257,221,3415
47,303,45,3698
61,350,228,8043
7,289,133,9772
101,124,244,8534
8,285,149,918
95,97,152,3804
25,33,31,1273
25,385,166,112
103,305,100,3412
3,67,129,1358
90,283,254,1599
81,123,239,2928
73,98,38,8535
82,137,102,3770
56,285,224,9253
47,266,241,6597
73,134,115,5746
94,322,251,8008
110,293,198,1067
106,195,140,3994
36,240,235,266
45,299,37,6560
91,186,255,7231
63,185,79,2062
26,217,72,8378
7,55,255,8263
55,236,67,9343
33,294,65,5597
58,296,93,3755
90,132,150,3232
102,77,200,6997
7,158,68,2832
5,212,73,7962
12,142,83,5046
59,205,155,6662
82,332,34,9038
102,282,54,9791
111,251,31,3609
22,57,122,6094
6,78,255,1838
77,260,82,3876
9,376,188,8051
48,99,153,5135
85,331,156,2184
33,353,54,7750
67,140,40,3554
108,376,99,9475
75,370,152,505
110,122,252,5395
56,255,141,6155
48,86,110,8837
24,44,138,3491
51,390,56,3872
78,78,59,6521
110,289,40,9616
64,274,88,8972
57,336,146,5858
80,40,121,2952
23,141,177,9740
58,93,130,5598
79,287,146,7079
112,110,81,6889
53,244,138,4805
14,204,170,6154
80,338,210,4796
112,205,242,6312
42,110,210,8335
6,189,56,5724
23,68,226,7697
27,332,130,3208
71,119,47,404
92,357,26,4676
106,46,66,3984
101,180,145,9236
105,37,208,8390
96,67,42,5795
46,84,251,5234
36,81,38,4682
20,294,174,66
2,275,93,1083
46,224,131,7725
9,14,51,9456
0,20,167,7752
29,60,224,5265
92,370,65,8603
27,196,55,5712
14,46,206,2890
46,47,176,8360
17,338,232,4094
100,81,119,8572
63,118,238,6085
37,33,49,7031
58,394,84,5750
62,108,21,1023
58,5,207,5436
106,203,38,6152
59,61,236,7363
19,341,136,2034
67,126,249,797
109,87,130,7700
59,137,37,5883
83,339,31,6078
42,271,22,3173
108,359,124,4773
64,197,87,3092
39,111,253,2282
52,326,150,7735
19,330,118,5899
30,347,188,3424
72,188,89,7027
65,190,79,1895
97,344,52,5983
18,135,253,4734
91,280,239,7167
97,397,155,1085
40,192,176,1673
17,156,219,7891
27,35,160,1615
73,28,148,7361
57,128,108,8587
109,79,99,8995
66,318,27,2540
51,322,240,8377
41,216,242,1860
62,182,160,6764
108,159,132,3309
104,53,235,3831
22,163,129,7716
8,37,69,8400
106,110,121,8289
67,298,118,4116
37,279,71,3521
10,184,95,3122
35,8,109,2185
6,224,127,3691
109,377,47,8565
113,147,69,3976
86,199,238,8714
38,17,60,7310
66,153,90,9295
61,82,249,3829
81,338,249,4679
8,264,87,323
73,16,157,5410
38,253,88,9506
93,246,167,3373
76,361,208,1387
46,41,78,9169
112,140,32,7621
14,281,119,8325
99,396,58,1078
3,80,70,8536
94,279,68,9375
50,57,168,8953
1,287,86,7147
72,133,58,9647
75,338,229,6520
46,38,177,827
77,154,224,6453
62,158,175,3657
25,71,102,1319
