SeedID,Environment,Task,Solved,UsedSeed,StepsOrNote,RuntimeSeconds
5698,Env_56,Task_95,False,,,364.319
5698,Env_76,Task_83,True,10,71,1.516
5698,Env_76,Task_55,True,10,124,0.16
5698,Env_6,Task_45,False,,,248.869
534,Env_93,Task_40,True,10,69,0.16
534,Env_93,Task_55,True,10,54,0.07
534,Env_93,Task_81,True,10,287,2.816
5698,Env_76,Task_24,True,10,306,120.421
534,Env_83,Task_72,False,,,22.677
534,Env_83,Task_86,True,10,529,13.066
534,Env_29,Task_99,True,10,178,0.157
534,Env_29,Task_33,True,10,351,14.955
5698,Env_5,Task_37,False,,,196.561
5698,Env_5,Task_82,True,10,68,0.279
5698,Env_14,Task_100,False,,,220.374
534,Env_41,Task_87,False,,,199.299
534,Env_64,Task_93,False,,,531.349
534,Env_64,Task_70,False,,,98.294
534,Env_64,Task_50,True,10,115,3.205
534,Env_64,Task_21,True,10,112,6.704
534,Env_98,Task_19,True,10,137,9.348
534,Env_73,Task_12,False,,,333.952
534,Env_73,Task_78,True,32,214,19.726
534,Env_24,Task_80,True,10,62,0.09
534,Env_24,Task_35,True,10,174,0.109
534,Env_24,Task_74,False,,,26.3
534,Env_24,Task_76,True,10,95,0.575
534,Env_4,Task_49,True,10,382,4.094
534,Env_4,Task_63,False,,,278.335
534,Env_65,Task_100,True,10,731,0.96
534,Env_46,Task_22,True,10,308,1.369
534,Env_46,Task_79,True,66,140,38.069
534,Env_46,Task_65,True,881,144,148.543
534,Env_97,Task_12,False,,,369.015
534,Env_97,Task_71,False,,,444.391
534,Env_97,Task_48,True,10,78,6.663
534,Env_97,Task_9,True,10,184,0.274
534,Env_61,Task_95,True,10,144,39.526
534,Env_61,Task_71,False,,,469.464
534,Env_17,Task_92,True,10,178,2.605
5698,Env_5,Task_66,False,,,3542.721
534,Env_17,Task_83,False,,,862.098
534,Env_36,Task_94,True,10,298,1.573
5698,Env_5,Task_56,False,,,862.374
534,Env_36,Task_71,False,,,591.597
534,Env_42,Task_30,True,10,177,0.307
534,Env_42,Task_69,False,,,655.523
534,Env_42,Task_100,True,10,731,1.029
534,Env_34,Task_33,True,10,351,15.36
534,Env_34,Task_37,True,60497,130,94.56
534,Env_51,Task_96,True,10,284,0.758
534,Env_51,Task_50,True,10,115,3.2
534,Env_96,Task_46,True,10,185,1.331
534,Env_67,Task_82,True,10,111,9.768
534,Env_38,Task_55,True,10,54,0.044
534,Env_38,Task_91,True,10,172,0.157
534,Env_38,Task_90,True,10,163,4.993
534,Env_5,Task_42,True,10,157,0.576
534,Env_5,Task_52,True,10,385,0.464
534,Env_87,Task_28,False,,,194.091
534,Env_91,Task_90,True,10,163,5.102
534,Env_91,Task_75,True,10,64,0.047
534,Env_80,Task_9,True,10,184,0.266
534,Env_84,Task_79,True,66,140,40.022
534,Env_84,Task_19,True,10,137,9.327
534,Env_55,Task_70,False,,,146.171
5698,Env_37,Task_90,False,,,10126.462
5698,Env_37,Task_17,True,73,295,183.72
5698,Env_96,Task_3,True,10,293,0.42
534,Env_77,Task_44,False,,,1077.855
534,Env_77,Task_75,True,10,64,0.092
534,Env_94,Task_90,True,10,163,9.389
534,Env_94,Task_87,False,,,223.85
534,Env_79,Task_5,True,10,126,29.812
534,Env_63,Task_27,True,10,180,1.794
534,Env_63,Task_84,False,,,79.153
534,Env_22,Task_35,True,10,174,0.126
534,Env_43,Task_95,True,10,144,42.372
534,Env_43,Task_79,True,66,140,41.391
534,Env_23,Task_5,True,10,126,55.214
5698,Env_96,Task_78,False,,,1738.099
5698,Env_96,Task_92,True,10,192,0.181
5698,Env_29,Task_44,False,,,9220.098
5698,Env_29,Task_29,True,10,110,31.997
5698,Env_50,Task_52,False,,,163.242
534,Env_13,Task_58,True,10,65,0.176
5698,Env_28,Task_90,False,,,12008.743
5698,Env_29,Task_17,True,73,295,144.04
534,Env_1,Task_96,True,10,284,0.65
534,Env_53,Task_91,True,10,172,0.134
534,Env_19,Task_10,True,23,125,2.91
534,Env_19,Task_94,True,10,298,0.821
534,Env_19,Task_43,False,,,1.246
534,Env_37,Task_88,False,,,174.633
534,Env_11,Task_24,True,10,222,1.011
534,Env_11,Task_94,True,10,298,0.899
534,Env_35,Task_61,True,10,173,0.131
534,Env_88,Task_45,True,93572,172,1150.379
5698,Env_35,Task_35,False,,,544.852
5698,Env_44,Task_42,True,23,70,25.706
534,Env_70,Task_3,False,,,614.777
534,Env_59,Task_83,False,,,714.269
5698,Env_51,Task_44,False,,,9443.049
5698,Env_44,Task_91,False,,,211.34
5698,Env_86,Task_38,True,10,166,0.199
5698,Env_11,Task_59,True,10,201,1.144
534,Env_100,Task_84,False,,,70.712
534,Env_100,Task_80,True,10,62,0.089
534,Env_88,Task_39,False,,,431.02
534,Env_70,Task_53,False,,,124.144
534,Env_78,Task_19,True,10,137,9.459
534,Env_12,Task_76,True,10,95,0.526
5698,Env_51,Task_87,True,73,59,115.885
534,Env_12,Task_20,False,,,111.529
534,Env_7,Task_47,True,10,166,18.788
534,Env_74,Task_47,True,10,166,18.747
534,Env_74,Task_86,True,10,529,13.043
534,Env_100,Task_34,False,,,212.411
534,Env_100,Task_5,True,10,126,28.004
534,Env_81,Task_66,True,23,1163,12.155
534,Env_21,Task_22,True,10,308,1.358
534,Env_21,Task_91,True,10,172,0.134
11223,Env_94,Task_93,True,10,295,1.096
11223,Env_94,Task_74,True,10,270,351.081
11223,Env_36,Task_80,True,10,188,3.547
534,Env_1,Task_39,False,,,436.303
11223,Env_48,Task_28,True,10,109,6.706
5698,Env_47,Task_90,False,,,11125.379
5698,Env_47,Task_93,True,10,231,37.167
78901,Env_87,Task_97,False,,,28968.782
78901,Env_87,Task_71,True,789,181,60.653
78901,Env_98,Task_77,True,10,196,1.922
32456,Env_69,Task_29,False,,,32055.949
11223,Env_27,Task_32,False,,,294.062
78901,Env_98,Task_22,True,23,116,49.289
78901,Env_57,Task_31,True,10,374,1.424
78901,Env_57,Task_59,True,10,61,0.078
78901,Env_57,Task_65,True,10,100,0.166
78901,Env_37,Task_36,True,10,274,0.476
78901,Env_37,Task_59,True,10,61,0.073
78901,Env_37,Task_64,True,10,161,0.214
78901,Env_52,Task_59,True,10,61,0.072
78901,Env_52,Task_84,True,10,187,4.407
78901,Env_52,Task_1,True,10,152,0.184
11223,Env_21,Task_18,True,10,111,3.004
78901,Env_76,Task_97,False,,,28711.92
78901,Env_56,Task_6,True,10,182,0.239
78901,Env_56,Task_37,True,10,170,6.087
11223,Env_76,Task_75,True,2223,166,270.726
78901,Env_22,Task_54,True,10,188,42.572
32456,Env_22,Task_29,False,,,32355.588
11223,Env_76,Task_76,False,,,220.014
11223,Env_76,Task_18,True,10,111,3.063
11223,Env_27,Task_2,False,,,563.94
11223,Env_32,Task_25,True,10,66,0.674
78901,Env_78,Task_26,False,,,252.991
78901,Env_54,Task_51,True,10,695,2.197
78901,Env_54,Task_13,True,10,58,0.724
78901,Env_54,Task_73,True,10,169,3.55
32456,Env_83,Task_29,False,,,31824.47
32456,Env_83,Task_7,True,10,177,0.317
32456,Env_83,Task_83,True,10,262,0.508
32456,Env_83,Task_65,True,10,435,6.51
11223,Env_85,Task_8,False,,,312.074
32456,Env_99,Task_29,False,,,32391.907
78901,Env_54,Task_14,True,1617,233,452.693
78901,Env_54,Task_93,True,10,342,0.311
11223,Env_85,Task_38,False,,,156.339
11223,Env_85,Task_49,True,10,146,22.504
11223,Env_85,Task_36,True,10,175,1.353
32456,Env_22,Task_14,False,,,735.186
32456,Env_22,Task_74,True,10,162,0.155
11223,Env_71,Task_34,False,,,45.939
11223,Env_96,Task_81,False,,,105.981
11223,Env_25,Task_28,True,10,109,3.655
32456,Env_46,Task_4,False,,,265.557
32456,Env_10,Task_87,True,10,362,0.72
11223,Env_43,Task_85,False,,,211.16
32456,Env_10,Task_67,True,23,18065,45.967
32456,Env_77,Task_17,True,93572,101,21.13
11223,Env_76,Task_100,True,881,191,1129.064
11223,Env_3,Task_56,True,10,197,22.148
11223,Env_25,Task_72,True,881,383,599.55
11223,Env_25,Task_77,True,10,669,1.154
11223,Env_44,Task_10,True,10,167,1.829
11223,Env_65,Task_77,True,10,669,1.155
32456,Env_77,Task_88,False,,,461.201
11223,Env_56,Task_45,True,10,333,0.698
11223,Env_42,Task_73,False,,,97.871
11223,Env_42,Task_92,True,10,175,0.235
11223,Env_3,Task_40,True,73,80,265.836
11223,Env_3,Task_83,False,,,54.992
11223,Env_56,Task_76,False,,,188.788
11223,Env_98,Task_91,True,10,287,0.418
11223,Env_69,Task_32,False,,,159.409
11223,Env_30,Task_57,False,,,44.445
11223,Env_100,Task_92,True,10,175,0.142
11223,Env_93,Task_73,False,,,54.383
11223,Env_69,Task_53,False,,,121.271
11223,Env_93,Task_9,False,,,191.932
11223,Env_98,Task_8,False,,,302.751
11223,Env_60,Task_94,True,10,295,1.154
11223,Env_93,Task_53,False,,,122.558
11223,Env_71,Task_28,True,10,109,3.568
11223,Env_81,Task_91,True,10,287,0.448
11223,Env_81,Task_50,True,10,169,0.191
11223,Env_97,Task_46,False,,,309.532
11223,Env_97,Task_41,False,,,18.429
11223,Env_97,Task_61,False,,,189.112
11223,Env_60,Task_26,True,23,401,373.074
11223,Env_60,Task_75,True,2223,166,150.72
11223,Env_60,Task_23,True,10,154,0.162
11223,Env_60,Task_33,True,10,194,0.237
11223,Env_70,Task_63,False,,,478.883
11223,Env_57,Task_74,True,10,270,286.413
11223,Env_70,Task_64,False,,,166.982
32456,Env_78,Task_95,False,,,2102.918
32456,Env_78,Task_100,True,10,569,12.104
11223,Env_70,Task_43,False,,,191.659
11223,Env_63,Task_40,True,73,80,350.011
11223,Env_63,Task_69,True,73,81,75.528
11223,Env_70,Task_38,False,,,280.307
11223,Env_63,Task_16,False,,,219.482
11223,Env_20,Task_60,False,,,829.659
11223,Env_39,Task_7,False,,,66.757
11223,Env_39,Task_10,True,10,167,0.987
11223,Env_46,Task_62,False,,,61.881
11223,Env_11,Task_63,False,,,337.126
11223,Env_39,Task_61,False,,,198.013
11223,Env_31,Task_54,True,10,110,1.11
11223,Env_1,Task_80,True,10,188,3.665
11223,Env_61,Task_13,False,,,216.078
11223,Env_46,Task_72,True,881,383,436.416
11223,Env_84,Task_11,True,10,67,0.109
11223,Env_84,Task_35,True,10,364,1.141
11223,Env_43,Task_47,False,,,2972.891
11223,Env_28,Task_85,False,,,276.334
11223,Env_95,Task_1,True,23,299,77.914
11223,Env_2,Task_28,True,10,109,6.868
11223,Env_62,Task_72,True,881,383,459.96
11223,Env_36,Task_5,False,,,4921.587
11223,Env_36,Task_71,True,10,434,2.371
11223,Env_78,Task_27,True,23,136,58.443
11223,Env_78,Task_22,True,10,168,2.482
11223,Env_62,Task_81,False,,,161.871
11223,Env_68,Task_75,True,2223,166,214.71
11223,Env_62,Task_90,True,10,152,58.512
11223,Env_54,Task_84,True,10,173,0.606
11223,Env_16,Task_30,False,,,546.653
11223,Env_68,Task_13,False,,,244.592
11223,Env_9,Task_13,False,,,244.42
11223,Env_66,Task_97,False,,,457.913
11223,Env_18,Task_52,False,,,213.126
11223,Env_68,Task_8,False,,,385.607
11223,Env_12,Task_56,True,10,197,11.988
11223,Env_12,Task_79,False,,,62.737
11223,Env_12,Task_83,False,,,54.611
11223,Env_92,Task_31,True,881,109,33.478
11223,Env_22,Task_50,True,10,169,0.217
11223,Env_72,Task_83,False,,,54.36
11223,Env_26,Task_63,False,,,373.366
11223,Env_26,Task_35,True,10,364,1.114
11223,Env_78,Task_60,False,,,1181.101
67890,Env_24,Task_32,False,,,36565.485
11223,Env_19,Task_64,False,,,96.417
11223,Env_19,Task_36,True,10,175,1.339
11223,Env_91,Task_90,True,10,152,31.715
11223,Env_91,Task_98,True,10,255,0.227
11223,Env_18,Task_60,False,,,804.804
11223,Env_14,Task_87,True,10,131,29.325
67890,Env_24,Task_7,False,,,301.329
67890,Env_93,Task_29,True,10,115,4.913
67890,Env_53,Task_36,True,10,173,3.23
67890,Env_53,Task_52,True,10,285,3.483
67890,Env_23,Task_79,True,10,143,2.293
67890,Env_23,Task_86,True,10,154,11.942
32456,Env_61,Task_94,False,,,38791.307
11223,Env_14,Task_32,False,,,153.948
11223,Env_72,Task_20,False,,,810.951
11223,Env_23,Task_55,True,10,162,0.121
11223,Env_59,Task_65,True,10,192,0.659
11223,Env_49,Task_75,True,2223,166,147.823
11223,Env_49,Task_33,True,10,194,0.235
11223,Env_90,Task_21,False,,,852.896
11223,Env_89,Task_86,False,,,627.33
11223,Env_89,Task_55,True,10,162,0.124
11223,Env_48,Task_62,False,,,55.07
11223,Env_4,Task_70,True,10,128,46.734
11223,Env_4,Task_61,False,,,195.233
11223,Env_13,Task_75,True,2223,166,149.135
32456,Env_61,Task_48,False,,,822.212
11223,Env_13,Task_59,True,10,266,0.94
11223,Env_64,Task_45,True,10,333,1.215
11223,Env_64,Task_33,True,10,194,0.435
11223,Env_41,Task_99,False,,,666.79
11223,Env_41,Task_41,False,,,17.951
11223,Env_41,Task_31,True,881,109,33.025
11223,Env_11,Task_47,False,,,3334.34
32456,Env_11,Task_30,False,,,157.065
11223,Env_52,Task_83,False,,,54.077
67890,Env_4,Task_26,False,,,38058.286
67890,Env_4,Task_100,True,66,174,19.558
74321,Env_7,Task_25,True,10,251,1.985
32456,Env_74,Task_43,False,,,94.114
74321,Env_7,Task_31,False,,,63.775
74321,Env_7,Task_73,True,10,103,4.384
32456,Env_90,Task_25,False,,,39906.916
32456,Env_90,Task_74,True,10,162,0.338
32456,Env_40,Task_5,True,10,172,1.667
32456,Env_47,Task_52,False,,,45.974
32456,Env_89,Task_17,True,93572,101,20.659
32456,Env_15,Task_77,True,10,167,48.888
67890,Env_23,Task_28,False,,,1176.745
67890,Env_4,Task_17,True,10,398,1.685
789,Env_27,Task_6,True,10,176,1.101
11223,Env_64,Task_2,False,,,434.577
11223,Env_64,Task_67,True,10,182,0.144
11223,Env_47,Task_95,True,10,148,1.458
32456,Env_89,Task_45,False,,,192.15
32456,Env_89,Task_57,True,10,182,3.725
11223,Env_51,Task_9,False,,,187.144
789,Env_27,Task_2,True,23,134,310.388
789,Env_27,Task_55,True,10,194,3.742
74321,Env_7,Task_49,False,,,439.397
74321,Env_2,Task_10,False,,,122.444
74321,Env_2,Task_89,True,10,148,0.162
74321,Env_21,Task_67,True,10,166,3.021
74321,Env_45,Task_2,True,10,155,0.223
11223,Env_11,Task_60,False,,,715.863
11223,Env_73,Task_59,True,10,266,0.81
32456,Env_15,Task_50,True,73,262,506.928
32456,Env_15,Task_69,True,10,565,0.612
32456,Env_15,Task_11,False,,,61.557
32456,Env_15,Task_57,True,10,182,3.725
11223,Env_52,Task_20,False,,,784.173
11223,Env_52,Task_59,True,10,266,0.751
74321,Env_45,Task_18,False,,,203.731
11223,Env_52,Task_48,True,10,221,154.184
74321,Env_45,Task_11,True,93572,153,89.252
789,Env_88,Task_64,True,10,799,8.422
789,Env_88,Task_84,True,10,308,1.154
11223,Env_74,Task_30,False,,,371.629
11223,Env_74,Task_84,True,10,173,0.314
11223,Env_31,Task_4,False,,,3.127
11223,Env_31,Task_69,True,73,81,40.169
789,Env_9,Task_31,True,10,327,8.694
789,Env_27,Task_77,False,,,612.307
789,Env_32,Task_56,False,,,50.684
789,Env_32,Task_44,True,10,159,2.578
789,Env_3,Task_58,False,,,214.621
789,Env_3,Task_67,True,10,386,12.353
789,Env_100,Task_83,True,10,274,0.642
32456,Env_45,Task_25,False,,,40469.232
789,Env_38,Task_89,True,10,123,370.05
789,Env_75,Task_71,True,10,88,4.461
789,Env_32,Task_59,False,,,399.838
32456,Env_45,Task_81,True,23,206,66.136
32456,Env_45,Task_97,True,10,240,0.245
789,Env_33,Task_25,True,10,182,0.863
789,Env_25,Task_22,True,10,154,5.105
789,Env_56,Task_39,True,10,759,1.29
789,Env_17,Task_54,False,,,91.094
789,Env_93,Task_72,True,10,152,0.56
789,Env_43,Task_71,True,10,88,4.391
789,Env_44,Task_89,True,10,123,362.885
789,Env_98,Task_57,True,789,146,406.274
789,Env_98,Task_6,True,10,176,1.073
789,Env_98,Task_84,True,10,308,1.012
789,Env_98,Task_16,True,10,183,3.653
11223,Env_49,Task_47,False,,,2914.541
37012,Env_92,Task_22,True,10,432,28920.964
789,Env_98,Task_48,True,23,155,231.573
5698,Env_99,Task_90,False,,,9617.753
789,Env_60,Task_52,True,10,178,11.23
11223,Env_29,Task_16,False,,,157.245
37012,Env_92,Task_10,False,,,70.264
37012,Env_92,Task_73,True,10,206,0.219
37012,Env_92,Task_29,True,10,208,0.152
789,Env_46,Task_66,False,,,63.317
37012,Env_92,Task_84,False,,,71.069
37012,Env_19,Task_87,True,10,154,9.466
789,Env_81,Task_82,True,10,201,99.159
5698,Env_99,Task_45,False,,,213.929
789,Env_44,Task_20,True,23,219,574.685
789,Env_65,Task_76,True,10,233,2.439
789,Env_70,Task_85,True,10,413,91.009
789,Env_21,Task_64,True,10,799,8.09
789,Env_70,Task_91,False,,,82.07
5698,Env_99,Task_95,False,,,193.167
5698,Env_33,Task_88,True,10,58,20.772
5698,Env_33,Task_82,True,10,68,0.261
5698,Env_30,Task_19,True,10,154,0.119
789,Env_11,Task_63,True,10,164,77.683
789,Env_11,Task_28,False,,,150.179
789,Env_11,Task_90,True,10,100,1.85
789,Env_76,Task_94,False,,,400.258
789,Env_76,Task_86,True,10,62,0.68
789,Env_14,Task_3,True,23,356,1865.968
11223,Env_34,Task_21,False,,,747.219
789,Env_73,Task_87,False,,,187.61
789,Env_73,Task_39,True,10,759,1.104
789,Env_49,Task_56,False,,,49.37
789,Env_29,Task_37,True,10,99,0.663
789,Env_29,Task_31,True,10,327,8.305
789,Env_69,Task_88,True,10,66,1.175
789,Env_84,Task_26,True,23,337,769.993
789,Env_73,Task_100,False,,,74.89
789,Env_84,Task_87,False,,,187.758
5698,Env_30,Task_56,False,,,623.982
789,Env_28,Task_55,True,10,194,3.425
789,Env_28,Task_67,True,10,386,11.399
789,Env_95,Task_92,False,,,9.754
789,Env_1,Task_69,True,2021,189,406.587
789,Env_45,Task_27,True,23,23484,42.216
789,Env_69,Task_57,True,789,146,388.328
789,Env_67,Task_93,False,,,200.79
789,Env_69,Task_43,True,66,284,32.897
789,Env_97,Task_79,True,10,73,1.272
789,Env_97,Task_16,True,10,183,3.493
789,Env_63,Task_96,True,1011,107,109.764
789,Env_74,Task_33,False,,,549.636
11223,Env_59,Task_5,False,,,4472.089
789,Env_95,Task_89,True,10,123,345.68
789,Env_74,Task_36,True,10,240,13.37
789,Env_31,Task_4,True,10,125,11.393
789,Env_31,Task_100,False,,,72.257
789,Env_1,Task_56,False,,,47.236
789,Env_22,Task_60,True,10,524,12.512
789,Env_23,Task_99,True,10,184,1.14
789,Env_23,Task_34,True,10,364,5.39
11223,Env_59,Task_26,True,23,401,340.972
11223,Env_59,Task_35,True,10,364,1.106
789,Env_81,Task_62,True,881,177,540.88
11223,Env_59,Task_44,True,10,262,7.514
11223,Env_40,Task_14,True,10,291,0.241
789,Env_23,Task_48,True,23,155,219.042
789,Env_40,Task_44,True,10,159,2.358
11223,Env_40,Task_62,False,,,50.838
11223,Env_40,Task_95,True,10,148,1.357
11223,Env_35,Task_4,False,,,3.328
11223,Env_35,Task_64,False,,,81.05
11223,Env_79,Task_94,True,10,295,1.075
11223,Env_79,Task_31,True,881,109,30.283
789,Env_95,Task_77,False,,,558.732
789,Env_40,Task_42,False,,,192.861
789,Env_95,Task_48,True,23,155,219.513
789,Env_2,Task_31,True,10,327,8.092
789,Env_2,Task_44,True,10,159,2.357
789,Env_81,Task_77,False,,,562.697
789,Env_58,Task_37,True,10,99,0.653
789,Env_58,Task_15,True,10,520,0.53
789,Env_5,Task_10,False,,,333.812
789,Env_5,Task_18,True,10,183,0.123
789,Env_63,Task_47,False,,,1162.514
11223,Env_7,Task_5,False,,,4348.57
789,Env_68,Task_81,False,,,382.803
11223,Env_7,Task_20,False,,,715.714
78901,Env_29,Task_41,False,,,41729.259
78901,Env_29,Task_20,True,10,176,1.556
78901,Env_20,Task_36,True,10,274,0.295
789,Env_5,Task_47,False,,,1162.138
789,Env_53,Task_31,True,10,327,8.082
789,Env_55,Task_37,True,10,99,0.652
789,Env_79,Task_84,True,10,308,0.918
789,Env_58,Task_56,False,,,47.222
78901,Env_67,Task_33,False,,,277.787
78901,Env_67,Task_93,True,10,342,0.279
789,Env_39,Task_35,False,,,1237.244
12876,Env_36,Task_61,True,73,168,119.38
12876,Env_78,Task_75,True,10,178,13.551
11223,Env_7,Task_60,False,,,655.767
11223,Env_52,Task_37,True,10,164,2.592
789,Env_58,Task_5,False,,,492.66
789,Env_12,Task_12,False,,,1454.865
12876,Env_27,Task_2,True,10,161,110.794
789,Env_22,Task_56,False,,,47.86
12876,Env_19,Task_19,False,,,267.679
12876,Env_91,Task_74,True,10,194,5.563
12876,Env_80,Task_28,True,10,179,9.468
12876,Env_80,Task_49,True,10,194,16.013
12876,Env_80,Task_82,True,10,225,0.405
12876,Env_89,Task_93,True,10,75,0.257
12876,Env_76,Task_4,False,,,129.043
12876,Env_3,Task_49,True,10,194,16.068
789,Env_43,Task_98,True,28514,174,4818.354
789,Env_43,Task_60,True,10,524,12.589
789,Env_86,Task_34,True,10,364,5.4
789,Env_22,Task_87,False,,,182.571
789,Env_22,Task_72,True,10,152,0.517
789,Env_22,Task_84,True,10,308,0.982
789,Env_16,Task_21,True,10,159,36.095
12876,Env_69,Task_82,True,10,225,0.415
12876,Env_97,Task_78,True,10,480,0.57
789,Env_39,Task_77,False,,,564.644
12876,Env_60,Task_62,True,10,375,0.509
12876,Env_60,Task_49,True,10,194,15.988
12876,Env_9,Task_15,False,,,50.04
12876,Env_9,Task_76,True,10,95,0.08
12876,Env_20,Task_14,False,,,97.9
12876,Env_20,Task_40,True,10,193,0.123
12876,Env_99,Task_38,False,,,405.687
11223,Env_79,Task_47,False,,,2656.412
12876,Env_63,Task_45,False,,,300.943
12876,Env_18,Task_79,False,,,377.081
11223,Env_37,Task_16,False,,,150.425
78901,Env_18,Task_41,False,,,42596.585
12876,Env_3,Task_60,True,32,260,682.759
78901,Env_18,Task_4,True,23,191,32.006
78901,Env_34,Task_6,True,10,182,0.118
78901,Env_6,Task_28,True,10,53,0.154
78901,Env_6,Task_65,True,10,100,0.107
12876,Env_30,Task_9,True,66,639,87.042
12876,Env_77,Task_47,True,10,154,5.549
12876,Env_77,Task_77,True,10,521,26.055
12876,Env_93,Task_19,False,,,269.703
12876,Env_18,Task_60,True,32,260,693.969
12876,Env_14,Task_12,True,10,303,1.157
78901,Env_51,Task_61,False,,,544.322
12876,Env_93,Task_91,False,,,297.081
12876,Env_93,Task_3,True,10,136,0.688
789,Env_66,Task_98,True,28514,174,4787.212
12876,Env_49,Task_32,False,,,157.555
12876,Env_49,Task_89,True,10,48,0.647
12876,Env_8,Task_57,True,10,163,8.045
789,Env_26,Task_4,True,10,125,11.437
789,Env_26,Task_60,True,10,524,12.588
12876,Env_49,Task_2,True,10,161,113.152
12876,Env_49,Task_1,True,10,332,9.924
4532,Env_1,Task_94,False,,,29053.11
12876,Env_34,Task_46,False,,,179.162
4532,Env_1,Task_17,True,66,175,11.012
12876,Env_63,Task_17,True,10,112,1269.602
12876,Env_39,Task_99,True,10,567,1.024
12876,Env_39,Task_6,True,10,156,0.095
12876,Env_39,Task_54,True,10,237,0.172
12876,Env_6,Task_51,True,123,161,33.521
12876,Env_56,Task_75,True,10,178,13.513
12876,Env_99,Task_58,False,,,1450.277
4532,Env_67,Task_81,True,10,152,183.685
4532,Env_89,Task_77,True,10,56,0.086
4532,Env_38,Task_58,True,10,82,0.154
4532,Env_75,Task_27,True,10,184,11.545
4532,Env_73,Task_100,True,10,184,0.921
12876,Env_34,Task_11,False,,,219.266
12876,Env_99,Task_32,False,,,154.052
12876,Env_48,Task_62,True,10,375,0.528
12876,Env_27,Task_6,True,10,156,0.09
789,Env_90,Task_95,False,,,584.883
789,Env_90,Task_72,True,10,152,0.527
12876,Env_34,Task_2,True,10,161,110.923
4532,Env_23,Task_36,False,,,766.079
789,Env_41,Task_26,True,23,337,747.193
789,Env_41,Task_55,True,10,194,3.449
12876,Env_62,Task_11,False,,,218.046
12876,Env_62,Task_44,True,10,176,32.815
12876,Env_62,Task_98,True,23,303,29.623
12876,Env_54,Task_40,True,10,193,0.122
12876,Env_10,Task_47,True,10,154,5.588
12876,Env_56,Task_58,False,,,1452.388
12876,Env_66,Task_45,False,,,296.177
12876,Env_90,Task_23,True,23,80,36.195
12876,Env_90,Task_18,True,10,181,0.144
12876,Env_90,Task_67,True,10,64,0.272
789,Env_41,Task_77,False,,,564.159
12876,Env_56,Task_32,False,,,154.343
12876,Env_56,Task_54,True,10,237,0.153
12876,Env_98,Task_72,True,10,196,0.136
12876,Env_98,Task_25,True,10,184,0.123
12876,Env_95,Task_98,True,23,303,29.249
12876,Env_42,Task_10,False,,,1507.954
12876,Env_41,Task_97,False,,,396.73
12876,Env_41,Task_25,True,10,184,0.126
12876,Env_50,Task_47,True,10,154,5.622
12876,Env_69,Task_24,False,,,149.028
12876,Env_95,Task_91,False,,,296.798
12876,Env_82,Task_97,False,,,393.213
12876,Env_82,Task_25,True,10,184,0.126
12876,Env_95,Task_11,False,,,219.346
12876,Env_37,Task_61,True,73,168,120.268
12876,Env_4,Task_6,True,10,156,0.092
12876,Env_4,Task_25,True,10,184,0.124
12876,Env_59,Task_26,True,10,221,253.234
12876,Env_13,Task_50,True,10,188,11.645
12876,Env_40,Task_63,True,10,198,1.81
12876,Env_13,Task_70,True,10,193,16.523
12876,Env_5,Task_35,True,10,165,16.481
12876,Env_5,Task_54,True,10,237,0.154
12876,Env_13,Task_49,True,10,194,16.011
12876,Env_47,Task_66,True,10,646,0.624
12876,Env_7,Task_49,True,10,194,16.164
12876,Env_52,Task_44,True,10,176,32.969
12876,Env_52,Task_50,True,10,188,12.253
12876,Env_2,Task_27,True,10,398,1744.117
12876,Env_2,Task_53,True,10,183,0.22
12876,Env_68,Task_4,False,,,129.387
12876,Env_92,Task_47,True,10,154,5.596
12876,Env_22,Task_3,True,10,136,0.631
12876,Env_22,Task_49,True,10,194,15.974
12876,Env_23,Task_88,True,10,167,36.187
12876,Env_23,Task_72,True,10,196,0.141
12876,Env_23,Task_18,True,10,181,0.157
12876,Env_15,Task_46,False,,,177.976
12876,Env_15,Task_50,True,10,188,12.293
12876,Env_15,Task_43,False,,,257.496
12876,Env_15,Task_20,False,,,1.029
12876,Env_24,Task_27,True,10,398,1751.32
15098,Env_94,Task_1,False,,,308.187
15098,Env_78,Task_56,False,,,46.878
15098,Env_19,Task_44,True,10,241,3.156
15098,Env_89,Task_95,True,10,145,17.266
12876,Env_20,Task_16,True,23,390,8646.654
12876,Env_46,Task_88,True,10,167,36.788
12876,Env_46,Task_24,False,,,147.488
12876,Env_46,Task_70,True,10,193,16.479
12876,Env_84,Task_12,True,10,303,1.085
12876,Env_67,Task_68,False,,,37.217
12876,Env_81,Task_49,True,10,194,16.086
12876,Env_70,Task_71,True,10,179,0.116
12876,Env_11,Task_57,True,10,163,7.962
12876,Env_71,Task_5,False,,,7792.821
12876,Env_73,Task_16,True,23,390,8616.216
12876,Env_74,Task_66,True,10,646,0.766
12876,Env_74,Task_25,True,10,184,0.15
12876,Env_31,Task_23,True,23,80,34.469
12876,Env_31,Task_47,True,10,154,5.761
12876,Env_1,Task_6,True,10,156,0.094
12876,Env_71,Task_34,True,10,402,107.864
12876,Env_43,Task_20,False,,,1.047
12876,Env_73,Task_73,False,,,132.102
15098,Env_83,Task_83,True,10,172,4.71
15098,Env_83,Task_52,True,10,194,1.848
15098,Env_44,Task_33,True,10,282,0.885
